filename,urban,pred_wo_abstention,pred_with_abstention
image16045.npz,False,-1,0
image16398.npz,True,1,0
image13646.npz,True,1,0
image15901.npz,True,-1,0
image12139.npz,True,1,0
image14352.npz,True,-1,0
image8831.npz,True,-1,0
image4421.npz,False,-1,-1
image1767.npz,True,1,0
image13234.npz,True,1,0
image7236.npz,True,-1,0
image7548.npz,True,-1,0
image6319.npz,True,-1,0
image16903.npz,False,1,0
image14044.npz,False,1,0
image1084.npz,False,1,0
image2998.npz,False,1,0
image13250.npz,False,1,0
image11373.npz,False,-1,0
image10508.npz,False,-1,0
image17847.npz,False,1,0
image1806.npz,False,1,0
image19425.npz,True,-1,0
image5524.npz,True,1,0
image3397.npz,False,1,0
image12784.npz,False,1,0
image19345.npz,False,1,0
image14105.npz,False,1,0
image18852.npz,True,-1,0
image7499.npz,False,-1,0
image14721.npz,False,1,0
image5018.npz,False,1,0
image16505.npz,False,1,0
image6394.npz,False,1,0
image14176.npz,False,1,0
image1619.npz,False,-1,0
image19619.npz,False,-1,-1
image9511.npz,False,-1,0
image17012.npz,False,1,0
image8.npz,True,-1,0
image6008.npz,True,-1,-1
image7602.npz,False,1,0
image17473.npz,False,1,1
image9313.npz,False,1,0
image16711.npz,False,1,0
image729.npz,False,1,0
image15745.npz,True,-1,-1
image6333.npz,False,-1,0
image18968.npz,False,-1,0
image17208.npz,False,-1,-1
image12593.npz,False,-1,-1
image7693.npz,False,-1,-1
image2975.npz,True,-1,0
image5034.npz,False,1,0
image3480.npz,False,-1,-1
image16974.npz,False,-1,0
image3408.npz,False,-1,0
image226.npz,False,-1,-1
image4115.npz,False,-1,-1
image906.npz,True,-1,-1
image6558.npz,False,-1,-1
image4131.npz,False,1,0
image5636.npz,False,-1,0
image18804.npz,False,-1,0
image19289.npz,False,-1,-1
image15795.npz,False,-1,-1
image2821.npz,False,-1,-1
image8371.npz,False,-1,-1
image9685.npz,False,-1,0
image5866.npz,False,-1,-1
image8283.npz,False,-1,-1
image4495.npz,False,-1,0
image14303.npz,True,1,0
image8440.npz,False,-1,0
image7949.npz,False,-1,0
image8254.npz,True,-1,0
image2137.npz,False,1,0
image2484.npz,True,-1,-1
image2444.npz,False,1,0
image16006.npz,False,-1,0
image16781.npz,False,-1,0
image14466.npz,False,-1,-1
image15323.npz,False,-1,0
image12709.npz,False,-1,0
image8991.npz,True,-1,-1
image2347.npz,False,-1,0
image8455.npz,False,-1,-1
image8705.npz,True,-1,0
image10445.npz,False,-1,-1
image9343.npz,False,-1,-1
image17744.npz,True,-1,-1
image6596.npz,False,-1,-1
image3309.npz,True,-1,-1
image5015.npz,False,-1,-1
image18177.npz,True,-1,-1
image13726.npz,False,-1,-1
image11471.npz,False,-1,0
image3724.npz,False,-1,-1
image15667.npz,False,-1,-1
image6387.npz,False,-1,-1
image6157.npz,False,-1,-1
image6144.npz,False,-1,0
image13518.npz,False,-1,0
image9260.npz,False,-1,-1
image11315.npz,False,-1,0
image8465.npz,False,-1,-1
image7162.npz,False,-1,-1
image5685.npz,False,1,0
image3473.npz,False,-1,-1
image6610.npz,False,-1,-1
image19164.npz,False,-1,0
image13665.npz,False,1,0
image10200.npz,True,1,0
image13205.npz,True,-1,-1
image18053.npz,False,-1,-1
image14720.npz,False,-1,-1
image1525.npz,False,-1,-1
image9271.npz,True,-1,-1
image15921.npz,False,1,0
image1242.npz,True,-1,-1
image7668.npz,False,-1,-1
image13836.npz,False,-1,-1
image1753.npz,False,-1,-1
image12565.npz,False,-1,-1
image5200.npz,False,1,0
image18646.npz,False,-1,-1
image6673.npz,True,-1,-1
image9410.npz,False,-1,-1
image162.npz,False,-1,-1
image5429.npz,False,-1,0
image9584.npz,False,-1,-1
image13543.npz,True,-1,0
image8756.npz,True,-1,-1
image634.npz,False,-1,-1
image251.npz,False,-1,-1
image12618.npz,False,-1,0
image14003.npz,False,-1,-1
image15264.npz,False,-1,0
image3726.npz,False,-1,-1
image10094.npz,False,-1,-1
image2419.npz,True,1,1
image18525.npz,False,1,0
image3214.npz,False,-1,-1
image3835.npz,False,-1,-1
image7590.npz,True,-1,-1
image14245.npz,False,-1,-1
image11219.npz,False,-1,-1
image5343.npz,False,-1,0
image18338.npz,True,-1,-1
image4921.npz,False,-1,0
image16288.npz,True,-1,-1
image19120.npz,True,1,0
image12748.npz,False,1,0
image13974.npz,False,-1,0
image4517.npz,False,1,0
image597.npz,False,-1,-1
image9003.npz,False,-1,0
image12843.npz,False,-1,-1
image17100.npz,False,-1,0
image8514.npz,False,1,0
image15713.npz,True,-1,0
image3905.npz,False,-1,-1
image11114.npz,True,1,0
image6377.npz,False,-1,0
image10743.npz,False,-1,-1
image990.npz,False,-1,-1
image11488.npz,False,-1,-1
image9588.npz,False,-1,-1
image19579.npz,False,-1,-1
image17783.npz,False,-1,-1
image8750.npz,False,-1,-1
image4667.npz,True,-1,-1
image16601.npz,False,-1,-1
image17841.npz,False,1,0
image11703.npz,False,-1,-1
image8460.npz,False,-1,0
image8880.npz,True,-1,0
image6588.npz,True,-1,0
image5725.npz,True,-1,0
image15265.npz,False,-1,-1
image8878.npz,False,-1,-1
image13022.npz,False,-1,0
image4723.npz,False,-1,-1
image4039.npz,False,-1,-1
image4297.npz,False,-1,0
image5199.npz,False,-1,-1
image14670.npz,False,-1,-1
image6973.npz,False,-1,-1
image8999.npz,False,-1,-1
image9732.npz,False,-1,-1
image1624.npz,False,-1,-1
image17620.npz,False,-1,-1
image18950.npz,False,-1,-1
image280.npz,False,-1,-1
image10966.npz,False,-1,-1
image5580.npz,False,-1,-1
image12227.npz,False,-1,-1
image18616.npz,False,-1,0
image16292.npz,False,1,0
image4343.npz,False,-1,-1
image5210.npz,False,-1,0
image9965.npz,True,-1,0
image156.npz,False,-1,0
image17325.npz,False,-1,0
image10744.npz,False,-1,0
image5531.npz,False,1,1
image16049.npz,False,-1,-1
image2342.npz,False,1,1
image5493.npz,False,-1,-1
image9619.npz,False,-1,-1
image14774.npz,False,-1,0
image1053.npz,True,-1,0
image15255.npz,False,-1,0
image8129.npz,True,-1,-1
image13154.npz,False,-1,-1
image3023.npz,True,-1,0
image2426.npz,False,-1,0
image213.npz,False,-1,0
image16539.npz,False,1,0
image18985.npz,True,-1,-1
image5649.npz,False,-1,-1
image10804.npz,False,-1,0
image10277.npz,False,-1,0
image2906.npz,False,-1,-1
image18234.npz,False,1,0
image847.npz,False,-1,-1
image1227.npz,False,-1,-1
image17796.npz,False,-1,-1
image2388.npz,True,-1,0
image9846.npz,False,-1,0
image15605.npz,True,-1,0
image11015.npz,True,-1,0
image1500.npz,False,1,0
image1143.npz,False,-1,-1
image17392.npz,False,-1,-1
image12579.npz,False,-1,-1
image7962.npz,False,-1,-1
image11930.npz,True,-1,-1
image8555.npz,False,-1,-1
image4334.npz,False,-1,-1
image13433.npz,False,1,0
image7910.npz,False,-1,-1
image4457.npz,False,-1,0
image17626.npz,False,-1,-1
image15051.npz,False,-1,-1
image9517.npz,False,-1,-1
image14247.npz,False,-1,0
image10741.npz,False,-1,0
image13715.npz,True,-1,-1
image3603.npz,False,-1,0
image1731.npz,False,1,1
image10264.npz,False,1,0
image187.npz,False,-1,-1
image1004.npz,False,-1,-1
image11806.npz,False,-1,-1
image15678.npz,False,-1,0
image16358.npz,True,-1,0
image3699.npz,False,-1,-1
image19040.npz,False,-1,0
image11041.npz,False,-1,0
image972.npz,True,-1,0
image15243.npz,False,1,0
image684.npz,False,-1,0
image15490.npz,False,1,0
image17593.npz,False,-1,-1
image12766.npz,False,-1,-1
image5165.npz,False,-1,-1
image2325.npz,False,-1,0
image549.npz,False,-1,-1
image9160.npz,False,-1,0
image17101.npz,False,-1,-1
image12642.npz,False,-1,0
image16046.npz,False,-1,0
image17814.npz,False,-1,0
image15540.npz,False,-1,0
image2304.npz,False,1,0
image16438.npz,False,1,1
image7771.npz,False,1,1
image12550.npz,False,1,1
image5120.npz,False,1,0
image202.npz,False,-1,0
image16364.npz,False,-1,0
image5311.npz,False,-1,0
image17897.npz,True,1,0
image18878.npz,False,1,0
image16722.npz,True,1,0
image11892.npz,False,-1,0
image2528.npz,True,1,0
image12627.npz,False,1,1
image10252.npz,False,1,1
image6551.npz,False,1,0
image8061.npz,False,1,0
image3731.npz,False,1,0
image1383.npz,True,1,1
image732.npz,False,1,1
image13418.npz,False,1,0
image15603.npz,True,1,0
image2951.npz,False,-1,0
image7397.npz,True,-1,0
image13476.npz,False,-1,0
image18956.npz,False,-1,0
image13463.npz,False,-1,0
image5313.npz,False,-1,0
image2840.npz,False,1,0
image6849.npz,False,-1,0
image10463.npz,False,-1,0
image9046.npz,False,1,0
image4675.npz,False,-1,-1
image18246.npz,False,-1,0
image10064.npz,False,-1,0
image19393.npz,False,-1,0
image4446.npz,False,-1,0
image8646.npz,False,-1,0
image18794.npz,False,-1,0
image13039.npz,False,-1,0
image16994.npz,False,1,0
image17713.npz,False,-1,0
image6891.npz,False,-1,0
image15771.npz,False,-1,0
image12523.npz,False,-1,-1
image12998.npz,False,-1,-1
image5257.npz,False,1,0
image10337.npz,False,1,0
image1960.npz,False,1,0
image16433.npz,False,1,0
image17588.npz,False,1,0
image17869.npz,False,1,0
image12615.npz,False,1,0
image5884.npz,True,-1,0
image5060.npz,True,1,0
image8418.npz,False,-1,-1
image1775.npz,False,-1,0
image18117.npz,False,-1,0
image19202.npz,False,-1,0
image10793.npz,True,1,0
image12312.npz,True,-1,0
image10102.npz,False,-1,0
image1368.npz,False,-1,0
image6389.npz,False,1,0
image1701.npz,False,-1,-1
image12765.npz,False,1,0
image15880.npz,False,-1,0
image16218.npz,False,-1,-1
image4528.npz,True,-1,0
image12674.npz,False,-1,-1
image13606.npz,False,-1,-1
image876.npz,False,-1,0
image2152.npz,False,-1,-1
image1993.npz,False,-1,0
image3802.npz,False,-1,-1
image2837.npz,True,-1,-1
image298.npz,True,-1,-1
image382.npz,False,-1,0
image5575.npz,False,-1,0
image12028.npz,False,-1,-1
image14334.npz,False,-1,-1
image7421.npz,False,-1,0
image4325.npz,False,-1,0
image7798.npz,False,-1,-1
image5424.npz,False,-1,-1
image16888.npz,False,-1,-1
image5592.npz,False,-1,-1
image9316.npz,False,-1,-1
image17413.npz,False,-1,-1
image17705.npz,False,-1,-1
image15056.npz,False,-1,-1
image6448.npz,False,1,0
image8869.npz,False,-1,0
image13567.npz,False,-1,-1
image5726.npz,False,-1,-1
image4728.npz,False,-1,0
image12677.npz,False,-1,-1
image13582.npz,True,-1,-1
image14465.npz,False,1,0
image15390.npz,False,1,0
image18714.npz,False,-1,0
image18387.npz,True,-1,0
image294.npz,False,-1,-1
image10420.npz,False,-1,-1
image3226.npz,True,-1,-1
image15493.npz,False,-1,0
image14915.npz,False,-1,-1
image829.npz,False,-1,0
image16054.npz,False,1,0
image14710.npz,True,1,0
image11426.npz,True,1,0
image18201.npz,False,1,0
image4707.npz,False,-1,-1
image14507.npz,False,-1,-1
image12135.npz,False,-1,0
image13268.npz,False,-1,0
image1027.npz,False,-1,0
image2522.npz,False,1,0
image300.npz,False,1,0
image18660.npz,False,-1,-1
image12856.npz,True,-1,-1
image9799.npz,False,-1,-1
image7699.npz,False,1,0
image10825.npz,False,-1,0
image10189.npz,False,-1,-1
image9643.npz,False,1,0
image18895.npz,False,-1,0
image4440.npz,False,-1,0
image3289.npz,False,-1,-1
image4065.npz,False,-1,-1
image7756.npz,False,-1,0
image14053.npz,False,-1,-1
image18633.npz,True,-1,0
image2517.npz,False,-1,0
image2472.npz,True,1,0
image3913.npz,True,-1,0
image12044.npz,False,-1,-1
image9033.npz,False,-1,0
image10644.npz,False,-1,-1
image10731.npz,False,-1,-1
image9292.npz,False,-1,-1
image4202.npz,True,-1,-1
image5874.npz,False,-1,0
image522.npz,False,-1,-1
image19465.npz,True,-1,-1
image17494.npz,True,1,0
image15201.npz,False,-1,0
image13314.npz,False,-1,0
image19233.npz,False,-1,0
image19250.npz,False,-1,-1
image14075.npz,False,-1,-1
image6595.npz,False,-1,-1
image6454.npz,False,-1,-1
image2057.npz,True,-1,-1
image16589.npz,False,1,0
image2204.npz,False,1,0
image10862.npz,True,1,0
image14702.npz,False,-1,-1
image5902.npz,True,-1,0
image978.npz,False,1,0
image3277.npz,False,1,0
image16847.npz,False,-1,-1
image6171.npz,True,-1,0
image6506.npz,True,-1,0
image2215.npz,False,-1,-1
image7849.npz,True,-1,-1
image14037.npz,False,-1,0
image2631.npz,False,-1,-1
image14147.npz,True,1,0
image7021.npz,False,-1,0
image7136.npz,False,1,0
image17292.npz,False,-1,0
image17723.npz,False,1,1
image11183.npz,False,-1,-1
image11380.npz,False,-1,0
image18270.npz,False,-1,0
image7045.npz,False,1,0
image14013.npz,True,1,0
image18471.npz,True,1,1
image1772.npz,True,1,0
image3824.npz,True,1,0
image15156.npz,True,1,0
image12641.npz,True,1,0
image3776.npz,True,1,1
image3081.npz,True,-1,0
image5449.npz,True,-1,0
image19464.npz,True,1,0
image18936.npz,False,-1,-1
image15825.npz,True,-1,0
image15241.npz,False,1,0
image5116.npz,True,1,0
image18960.npz,True,1,1
image8795.npz,True,1,1
image3254.npz,True,1,1
image15375.npz,True,1,1
image8184.npz,True,1,1
image5188.npz,True,1,1
image5190.npz,True,1,0
image17992.npz,True,1,0
image5509.npz,True,1,1
image8874.npz,True,1,1
image14000.npz,False,-1,-1
image2738.npz,True,1,1
image1786.npz,True,1,1
image6222.npz,True,1,1
image14800.npz,True,1,0
image10979.npz,True,1,1
image18864.npz,True,1,1
image3399.npz,True,1,1
image9683.npz,True,1,1
image961.npz,True,1,1
image19049.npz,True,1,1
image2642.npz,False,-1,-1
image17362.npz,False,-1,0
image13924.npz,False,-1,0
image10936.npz,True,-1,0
image2847.npz,True,1,1
image11313.npz,True,1,0
image8298.npz,True,-1,0
image16211.npz,True,1,0
image5181.npz,True,-1,0
image8495.npz,True,-1,0
image12069.npz,True,1,0
image6054.npz,False,-1,0
image4423.npz,False,-1,0
image1230.npz,False,1,0
image11259.npz,False,1,0
image10946.npz,False,1,0
image18697.npz,False,1,0
image12120.npz,False,1,1
image15206.npz,True,1,0
image17065.npz,False,1,0
image10633.npz,True,1,0
image15273.npz,True,1,0
image14100.npz,False,-1,-1
image13861.npz,True,1,0
image15659.npz,False,-1,-1
image5958.npz,False,1,0
image2414.npz,True,1,0
image18022.npz,False,1,0
image6166.npz,False,1,0
image6653.npz,False,1,0
image2317.npz,False,1,0
image1709.npz,False,1,1
image2239.npz,False,1,0
image10060.npz,False,-1,0
image15891.npz,False,1,0
image12767.npz,False,1,0
image10759.npz,False,-1,0
image14345.npz,False,1,0
image7688.npz,False,-1,0
image14806.npz,False,-1,0
image17552.npz,False,-1,0
image5747.npz,True,-1,0
image18258.npz,False,-1,0
image970.npz,True,-1,-1
image11948.npz,False,-1,0
image10194.npz,True,-1,-1
image5728.npz,False,-1,0
image6004.npz,False,-1,-1
image6984.npz,False,-1,-1
image2343.npz,False,-1,0
image3187.npz,False,1,0
image4256.npz,False,-1,-1
image9864.npz,False,-1,0
image6119.npz,False,-1,-1
image18431.npz,False,1,0
image5585.npz,True,-1,-1
image2297.npz,False,-1,-1
image15668.npz,False,1,0
image10464.npz,True,-1,-1
image16287.npz,False,-1,0
image7077.npz,False,-1,-1
image6824.npz,False,-1,0
image9017.npz,False,-1,-1
image5263.npz,False,-1,-1
image264.npz,False,-1,0
image186.npz,True,-1,0
image4860.npz,False,-1,-1
image1737.npz,False,-1,-1
image3676.npz,False,-1,0
image1752.npz,False,1,0
image17651.npz,True,1,0
image10661.npz,False,-1,0
image10596.npz,False,-1,-1
image12211.npz,False,1,0
image8435.npz,False,-1,0
image10237.npz,False,-1,0
image985.npz,False,-1,0
image629.npz,True,-1,0
image8808.npz,False,-1,-1
image5729.npz,False,-1,0
image7853.npz,False,1,0
image19397.npz,True,-1,0
image8242.npz,False,-1,0
image12708.npz,False,-1,0
image18310.npz,False,-1,0
image9830.npz,False,-1,0
image12690.npz,False,-1,-1
image4790.npz,False,1,0
image16716.npz,False,-1,-1
image16463.npz,False,-1,0
image17910.npz,False,-1,-1
image15099.npz,False,-1,-1
image1552.npz,False,-1,0
image13086.npz,False,-1,-1
image5590.npz,False,-1,-1
image18576.npz,False,-1,0
image3834.npz,False,-1,-1
image10851.npz,False,-1,-1
image3438.npz,False,-1,-1
image8885.npz,True,-1,-1
image13202.npz,False,-1,-1
image17352.npz,True,-1,-1
image11862.npz,False,-1,-1
image15707.npz,False,-1,-1
image1303.npz,False,-1,0
image11491.npz,False,-1,-1
image17653.npz,False,-1,-1
image13783.npz,False,-1,-1
image12587.npz,True,-1,-1
image3790.npz,False,-1,-1
image12378.npz,False,-1,-1
image9446.npz,True,-1,0
image17459.npz,False,-1,-1
image5565.npz,False,-1,-1
image6465.npz,True,-1,-1
image3384.npz,False,-1,-1
image7512.npz,False,-1,-1
image1811.npz,False,-1,0
image10171.npz,True,-1,0
image16069.npz,False,-1,0
image8244.npz,False,-1,0
image1299.npz,False,-1,-1
image9646.npz,False,-1,-1
image15003.npz,False,-1,-1
image9480.npz,False,-1,-1
image3982.npz,True,-1,0
image10671.npz,False,1,0
image5527.npz,True,1,0
image8686.npz,False,-1,0
image17039.npz,True,1,0
image16453.npz,False,-1,-1
image9764.npz,False,-1,-1
image16293.npz,False,-1,-1
image14392.npz,False,1,0
image12377.npz,False,-1,-1
image10092.npz,False,-1,-1
image17122.npz,False,-1,-1
image2940.npz,False,-1,-1
image1151.npz,True,-1,-1
image17084.npz,True,-1,-1
image18007.npz,False,-1,-1
image4020.npz,False,-1,-1
image14080.npz,False,-1,-1
image7713.npz,False,-1,-1
image16754.npz,False,-1,0
image6636.npz,False,-1,-1
image1505.npz,False,-1,-1
image14660.npz,True,-1,0
image1777.npz,False,-1,-1
image2187.npz,False,-1,-1
image808.npz,False,-1,-1
image1169.npz,False,-1,-1
image17032.npz,False,-1,-1
image14447.npz,True,-1,-1
image13198.npz,True,1,0
image13787.npz,False,-1,0
image10901.npz,False,-1,0
image965.npz,False,1,0
image19398.npz,False,-1,-1
image3155.npz,False,-1,0
image10454.npz,False,-1,-1
image2034.npz,False,1,0
image14869.npz,False,-1,-1
image19014.npz,True,-1,-1
image1276.npz,False,-1,-1
image19214.npz,False,-1,-1
image8256.npz,False,1,1
image5657.npz,False,-1,0
image936.npz,False,-1,-1
image12153.npz,True,-1,-1
image19133.npz,False,-1,-1
image1554.npz,False,-1,-1
image1801.npz,False,-1,-1
image4897.npz,False,-1,-1
image6154.npz,False,-1,-1
image9246.npz,True,-1,-1
image12519.npz,False,-1,-1
image14829.npz,False,-1,0
image7576.npz,True,1,0
image3589.npz,False,-1,0
image6599.npz,False,-1,-1
image2417.npz,False,-1,-1
image14175.npz,False,-1,-1
image15377.npz,True,-1,-1
image18775.npz,False,-1,0
image7294.npz,False,-1,-1
image3290.npz,False,-1,-1
image14300.npz,False,-1,-1
image4458.npz,False,-1,0
image11181.npz,True,-1,0
image15575.npz,False,1,0
image19447.npz,False,-1,0
image19347.npz,False,1,0
image1553.npz,False,-1,-1
image9189.npz,False,-1,-1
image18934.npz,True,1,0
image8560.npz,False,1,0
image799.npz,False,1,0
image18160.npz,False,-1,0
image1868.npz,False,-1,-1
image18736.npz,True,1,0
image7157.npz,True,-1,0
image19477.npz,True,1,0
image4928.npz,False,-1,0
image5093.npz,False,1,0
image9567.npz,True,1,0
image16873.npz,False,-1,-1
image16846.npz,False,-1,0
image3896.npz,False,-1,0
image6328.npz,False,-1,-1
image6022.npz,False,-1,-1
image907.npz,False,1,0
image222.npz,False,-1,-1
image15664.npz,False,-1,0
image7150.npz,False,-1,0
image9377.npz,False,-1,-1
image17507.npz,False,-1,-1
image14562.npz,False,-1,-1
image8937.npz,False,-1,0
image2826.npz,False,-1,-1
image18057.npz,False,-1,-1
image17535.npz,False,-1,-1
image17399.npz,False,1,0
image12317.npz,False,-1,-1
image10043.npz,False,-1,-1
image1206.npz,False,-1,-1
image9995.npz,True,-1,0
image17964.npz,True,-1,0
image18399.npz,False,-1,-1
image12670.npz,True,-1,0
image12273.npz,False,-1,-1
image16810.npz,False,-1,-1
image871.npz,False,-1,-1
image9332.npz,False,1,0
image7094.npz,False,-1,-1
image18236.npz,False,-1,0
image8318.npz,False,-1,0
image751.npz,False,-1,-1
image12639.npz,False,-1,-1
image244.npz,False,-1,-1
image19361.npz,True,-1,-1
image17926.npz,False,-1,-1
image6693.npz,False,-1,-1
image12449.npz,False,-1,-1
image12840.npz,False,1,0
image15310.npz,False,-1,-1
image12163.npz,False,-1,0
image7623.npz,False,-1,-1
image11880.npz,False,-1,-1
image2779.npz,False,-1,-1
image1376.npz,False,-1,-1
image3845.npz,False,-1,0
image6836.npz,False,-1,-1
image15669.npz,False,-1,-1
image18349.npz,False,-1,-1
image13147.npz,False,-1,-1
image12596.npz,False,-1,0
image15849.npz,False,-1,0
image14825.npz,False,-1,-1
image5178.npz,False,-1,0
image18568.npz,False,-1,0
image7364.npz,False,-1,0
image19149.npz,True,-1,0
image13736.npz,False,-1,-1
image6180.npz,False,-1,0
image5516.npz,True,-1,-1
image1534.npz,False,-1,0
image10658.npz,False,1,0
image15350.npz,False,-1,0
image17078.npz,False,1,0
image12031.npz,False,1,0
image15531.npz,False,1,0
image5061.npz,False,-1,-1
image12586.npz,False,-1,0
image10562.npz,False,-1,0
image2531.npz,False,1,0
image7594.npz,False,-1,0
image994.npz,False,-1,0
image5320.npz,False,-1,0
image14319.npz,True,-1,0
image7883.npz,False,-1,-1
image1765.npz,False,-1,0
image7919.npz,False,-1,-1
image3927.npz,True,-1,0
image16961.npz,False,-1,-1
image12340.npz,False,1,0
image14406.npz,True,-1,-1
image6669.npz,False,-1,-1
image18148.npz,True,1,0
image10857.npz,False,-1,0
image18.npz,False,1,0
image18654.npz,False,-1,0
image8421.npz,True,-1,-1
image5935.npz,False,1,0
image11987.npz,False,-1,0
image3670.npz,False,-1,-1
image6082.npz,False,-1,-1
image7813.npz,False,-1,0
image1041.npz,False,-1,-1
image3654.npz,False,-1,-1
image12928.npz,False,-1,0
image5180.npz,False,-1,-1
image19058.npz,False,-1,-1
image5179.npz,False,-1,0
image10838.npz,False,1,0
image1823.npz,False,-1,0
image17736.npz,False,-1,0
image1285.npz,False,-1,-1
image13163.npz,False,-1,0
image12326.npz,False,-1,-1
image8313.npz,False,1,0
image627.npz,False,-1,0
image15538.npz,False,-1,-1
image9982.npz,True,-1,0
image4576.npz,True,-1,-1
image15927.npz,True,-1,0
image4802.npz,True,1,0
image15053.npz,True,-1,0
image14223.npz,False,-1,-1
image8654.npz,False,-1,0
image13118.npz,False,-1,0
image17885.npz,False,-1,-1
image2764.npz,False,-1,0
image6577.npz,False,-1,-1
image568.npz,False,-1,-1
image5098.npz,True,-1,-1
image13279.npz,False,-1,-1
image13013.npz,False,-1,-1
image17000.npz,False,-1,-1
image9298.npz,False,-1,0
image4978.npz,False,-1,-1
image15622.npz,False,-1,-1
image16422.npz,False,-1,-1
image12803.npz,False,-1,0
image13156.npz,False,-1,-1
image10795.npz,False,-1,-1
image9211.npz,False,-1,-1
image14028.npz,False,-1,-1
image7775.npz,False,-1,0
image16406.npz,False,-1,0
image1039.npz,True,-1,-1
image16407.npz,False,1,0
image17331.npz,False,1,0
image16042.npz,False,-1,-1
image3787.npz,False,1,1
image15440.npz,False,-1,0
image9367.npz,True,-1,0
image18569.npz,True,-1,0
image6121.npz,False,1,0
image16446.npz,False,-1,0
image14326.npz,True,1,0
image4015.npz,False,-1,0
image2435.npz,False,-1,0
image13346.npz,False,-1,-1
image5545.npz,False,1,0
image19657.npz,False,1,0
image1992.npz,False,-1,0
image2932.npz,False,-1,-1
image3037.npz,False,-1,-1
image14998.npz,False,-1,-1
image8161.npz,False,-1,-1
image1133.npz,False,-1,-1
image4120.npz,False,-1,0
image7279.npz,False,-1,-1
image7866.npz,False,-1,-1
image17225.npz,True,-1,-1
image6264.npz,False,1,1
image13876.npz,False,-1,-1
image2192.npz,False,-1,0
image3028.npz,False,-1,-1
image6696.npz,True,1,1
image6011.npz,True,1,1
image9726.npz,False,-1,-1
image7842.npz,True,1,1
image7948.npz,False,1,0
image3388.npz,False,1,1
image6131.npz,False,-1,0
image10275.npz,False,-1,0
image15117.npz,True,1,0
image5264.npz,False,1,0
image15138.npz,False,1,1
image11422.npz,False,1,1
image18967.npz,False,1,1
image6491.npz,False,-1,-1
image1451.npz,False,1,0
image10719.npz,False,1,0
image18034.npz,False,1,1
image13862.npz,False,1,0
image7276.npz,False,1,0
image1409.npz,False,1,0
image8030.npz,True,1,0
image16391.npz,True,-1,0
image1185.npz,False,-1,0
image2880.npz,False,1,0
image7406.npz,False,-1,-1
image10967.npz,False,1,0
image19651.npz,False,-1,0
image18326.npz,False,-1,-1
image16715.npz,False,-1,0
image586.npz,False,-1,0
image13080.npz,False,1,0
image2743.npz,False,-1,0
image7931.npz,False,1,0
image215.npz,False,1,0
image10911.npz,False,-1,0
image5688.npz,False,-1,0
image19443.npz,False,-1,0
image10690.npz,False,1,0
image4886.npz,False,1,0
image11414.npz,False,1,0
image18502.npz,False,1,0
image10040.npz,False,1,0
image18808.npz,False,-1,0
image11585.npz,False,1,0
image10547.npz,True,1,0
image8666.npz,True,-1,0
image7081.npz,False,1,0
image7705.npz,True,1,0
image3828.npz,False,-1,0
image12200.npz,False,1,0
image3418.npz,False,1,1
image173.npz,False,1,0
image2231.npz,True,-1,0
image16548.npz,True,1,0
image18548.npz,False,1,0
image10510.npz,False,1,1
image9974.npz,False,1,0
image18386.npz,False,1,1
image9973.npz,False,1,0
image15822.npz,False,1,1
image6306.npz,False,1,1
image816.npz,False,1,0
image17529.npz,False,-1,0
image4986.npz,False,-1,0
image16645.npz,False,1,0
image9574.npz,False,1,1
image1189.npz,False,1,1
image13139.npz,False,1,0
image2088.npz,True,1,1
image9700.npz,True,-1,-1
image12680.npz,False,1,1
image5598.npz,False,1,1
image18439.npz,False,-1,0
image13345.npz,True,-1,-1
image18134.npz,True,-1,-1
image4261.npz,False,1,0
image17176.npz,False,1,1
image8322.npz,False,1,1
image11309.npz,False,1,0
image9346.npz,True,-1,0
image2060.npz,False,1,1
image8557.npz,True,1,1
image1728.npz,False,-1,0
image11871.npz,False,-1,0
image5039.npz,False,1,0
image249.npz,False,1,1
image7041.npz,False,1,0
image17550.npz,False,1,0
image14604.npz,False,1,0
image710.npz,False,1,1
image1870.npz,False,1,1
image1218.npz,True,1,0
image16070.npz,False,1,1
image19128.npz,True,1,0
image7234.npz,False,1,1
image17177.npz,True,1,1
image1549.npz,False,1,1
image12838.npz,False,1,1
image13070.npz,False,1,1
image12740.npz,False,1,1
image11062.npz,False,1,1
image6793.npz,True,1,0
image8300.npz,False,1,0
image18079.npz,False,1,0
image11898.npz,False,1,1
image3617.npz,True,1,0
image3583.npz,False,1,1
image6095.npz,False,1,1
image2542.npz,True,1,1
image10431.npz,False,1,1
image7918.npz,False,1,1
image4236.npz,True,1,0
image2892.npz,False,1,0
image7264.npz,False,1,1
image15800.npz,False,-1,0
image17780.npz,False,1,0
image4736.npz,False,1,1
image19369.npz,False,1,1
image7217.npz,False,1,0
image11908.npz,False,1,0
image3562.npz,False,1,1
image6216.npz,True,1,0
image6274.npz,False,1,1
image7875.npz,False,1,1
image8868.npz,False,1,0
image13455.npz,False,1,0
image13074.npz,False,1,0
image10609.npz,False,1,1
image12923.npz,True,1,1
image9514.npz,False,1,0
image10545.npz,False,1,1
image15454.npz,False,1,0
image4596.npz,False,1,0
image18855.npz,True,1,0
image12892.npz,False,1,1
image17374.npz,False,1,1
image6140.npz,False,-1,0
image12175.npz,False,1,1
image9201.npz,True,-1,0
image3075.npz,True,-1,0
image18753.npz,False,1,1
